timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-09-22T11:30:13,OPT-C_run3,a9ffe931-c8ac-4483-8c75-05c975dc6ebc,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,4.561701300001005,3.888442190295359e-05,8.524105228666555e-06,8.590646698380432,8.258971588134957,10.0,2.28506e-05,1.9713071325998255e-05,1.1938974166696425e-05,5.450264549269468e-05,0.0,India,IND,karnataka,,,Windows-10-10.0.26200-SP0,3.11.9,3.3.1,12,12th Gen Intel(R) Core(TM) i5-12450H,1,1 x NVIDIA GeForce RTX 2050,77.591,12.9753,7.648929595947266,machine,6.15,86.75,85.7,6.555482864379883,N,1.0,0.0
2026-09-22T12:12:03,OPT-C_run3,af200896-fb83-4e91-a023-4b070cad402d,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,4.52273929999501,3.824804732665248e-05,8.456832196075216e-06,7.370982554977983,7.658493986196452,10.0,2.3515974445e-05,1.8205014563999616e-05,1.1889677222198873e-05,5.361066623119849e-05,0.0,India,IND,karnataka,,,Windows-10-10.0.26200-SP0,3.11.9,3.3.1,12,12th Gen Intel(R) Core(TM) i5-12450H,1,1 x NVIDIA GeForce RTX 2050,77.591,12.9753,7.648929595947266,machine,0.0,87.5,87.225,6.671669960021973,N,1.0,0.0
