timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-09-22T11:16:14,OPT-B_run1,f1759b5a-4d65-40d1-82e9-255d0b956bf7,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,20.231860499989125,0.0002052214886113979,1.0143480804027301e-05,11.590255303166373,12.999454984186093,10.0,0.00012166763472300002,0.00011052314397399891,5.5459480555550226e-05,0.00028765025925254914,0.0,India,IND,karnataka,,,Windows-10-10.0.26200-SP0,3.11.9,3.3.1,12,12th Gen Intel(R) Core(TM) i5-12450H,1,1 x NVIDIA GeForce RTX 2050,77.591,12.9753,7.648929595947266,machine,0.0,94.94736842105263,92.07368421052634,7.042333502518503,N,1.0,0.0
2026-09-22T11:28:52,OPT-B_run1,f7f0d516-fd57-4990-b1a0-55266e54cc39,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,20.096878500000457,0.0001867831955342252,9.294139661252414e-06,10.302090883943341,13.148022276341974,10.0,9.7288323889e-05,0.00010946147645799972,5.505628527777541e-05,0.0002618060856247751,0.0,India,IND,karnataka,,,Windows-10-10.0.26200-SP0,3.11.9,3.3.1,12,12th Gen Intel(R) Core(TM) i5-12450H,1,1 x NVIDIA GeForce RTX 2050,77.591,12.9753,7.648929595947266,machine,0.0,96.78947368421052,94.51578947368422,7.228222294857628,N,1.0,0.0
2026-09-22T12:10:49,OPT-B_run1,0c9c94f9-7034-4f91-866f-e7757df681de,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,19.95104210000136,0.00018092586517168098,9.068491974745953e-06,12.540050303957775,13.046481001983855,10.0,9.219214666700001e-05,0.00010674175205999809,5.466221527777735e-05,0.00025359611400477543,0.0,India,IND,karnataka,,,Windows-10-10.0.26200-SP0,3.11.9,3.3.1,12,12th Gen Intel(R) Core(TM) i5-12450H,1,1 x NVIDIA GeForce RTX 2050,77.591,12.9753,7.648929595947266,machine,0.0,96.3157894736842,89.87894736842108,6.875186920166016,N,1.0,0.0
