timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-09-22T11:14:53,OPT-A_run2,5d53048f-d34a-407f-8d17-240a2388754a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,10.26785839999502,9.608815192489487e-05,9.358149302579151e-06,97.91452680548815,10.492697334831265,10.0,4.834895583400001e-05,5.8468657885999906e-05,2.7865074722204656e-05,0.00013468268844220457,0.0,India,IND,karnataka,,,Windows-10-10.0.26200-SP0,3.11.9,3.3.1,12,12th Gen Intel(R) Core(TM) i5-12450H,1,1 x NVIDIA GeForce RTX 2050,77.591,12.9753,7.648929595947266,machine,0.0,93.66666666666667,88.41111111111111,6.761361440022786,N,1.0,0.0
2026-09-22T11:28:13,OPT-A_run2,6a5919f0-ef90-42db-9061-010015c05a45,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,10.256369900002028,9.614154468901084e-05,9.373837490883772e-06,7.402910219798125,10.54469277882779,10.0,4.8485545e-05,5.8519769038001615e-05,2.7752212777825966e-05,0.00013475752681582759,0.0,India,IND,karnataka,,,Windows-10-10.0.26200-SP0,3.11.9,3.3.1,12,12th Gen Intel(R) Core(TM) i5-12450H,1,1 x NVIDIA GeForce RTX 2050,77.591,12.9753,7.648929595947266,machine,0.0,94.33333333333333,92.05555555555556,7.041867150200738,N,1.0,0.0
2026-09-22T12:10:11,OPT-A_run2,92ee76ff-acca-4731-aaab-51980bcab9d1,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,10.353464699990582,9.249161922424593e-05,8.933397843557632e-06,72.64397951208599,9.184585770441654,10.0,4.9858028055000003e-05,5.165754132600148e-05,2.812601166668982e-05,0.0001296415810476913,0.0,India,IND,karnataka,,,Windows-10-10.0.26200-SP0,3.11.9,3.3.1,12,12th Gen Intel(R) Core(TM) i5-12450H,1,1 x NVIDIA GeForce RTX 2050,77.591,12.9753,7.648929595947266,machine,0.0,94.2,87.76,6.713106155395508,N,1.0,0.0
