timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-09-22T11:29:57,OPT-C_run1,6a0bad80-be22-4eff-ac59-351ab805c6ec,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,4.614534399996046,4.27378072298164e-05,9.261564336773179e-06,6.4969229688476435,8.368222889860835,10.0,2.7527080278000003e-05,2.0264460656000197e-05,1.2112231388891815e-05,5.990377232289201e-05,0.0,India,IND,karnataka,,,Windows-10-10.0.26200-SP0,3.11.9,3.3.1,12,12th Gen Intel(R) Core(TM) i5-12450H,1,1 x NVIDIA GeForce RTX 2050,77.591,12.9753,7.648929595947266,machine,3.025,86.75,86.7,6.631406784057617,N,1.0,0.0
2026-09-22T12:11:47,OPT-C_run1,34ae4671-6975-4114-924c-6a543cd74992,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,4.539445300004445,3.933755741213291e-05,8.665719005820908e-06,4.874605199184115,8.486476567973082,10.0,2.32597575e-05,2.005668271199898e-05,1.1821346111092781e-05,5.513778632309176e-05,0.0,India,IND,karnataka,,,Windows-10-10.0.26200-SP0,3.11.9,3.3.1,12,12th Gen Intel(R) Core(TM) i5-12450H,1,1 x NVIDIA GeForce RTX 2050,77.591,12.9753,7.648929595947266,machine,0.0,87.0,87.25,6.673826217651367,N,1.0,0.0
